,name,lat,long
4715,Sainte-Feyre,46.13904,1.9152500000000001
4716,Saint-Brice-sur-Vienne,45.87978,0.95352
4717,Saint-Brès,43.66731,4.0293
4718,Saint-Avé,47.6865,-2.7349
4719,Saint-Amand-Longpré,47.68333,1.01667
4720,Saint-Agnant,45.87241,-0.9612
4721,Saint-Affrique,43.95575,2.88915
4722,Sablons,45.02568,-0.19368000000000002
4723,Russange,49.48283,5.95204
4724,Rumersheim-le-Haut,47.85124,7.52079
4725,Rouillac,45.77553,-0.06392
4726,Roquebrune-Cap-Martin,43.76408,7.48207
4727,Romorantin-Lanthenay,47.36667,1.75
4728,Rohrbach-lès-Bitche,49.04424,7.26759
4729,Rocroi,49.9261,4.5222
4730,Rieulay,50.37856,3.25284
4731,Ribérac,45.2478,0.33827
4732,Reugny,47.48208,0.88468
4733,Quilly,47.46182,-1.95411
4734,Proville,50.16137,3.20629
4735,Prix-lès-Mézières,49.75549,4.69113
4736,Pouancé,47.7402,-1.1763
4737,Portet-sur-Garonne,43.52317,1.40511
4738,Pont-Salomon,45.33777,4.24781
4739,Pontcharra,45.43588,6.01782
4740,Plumieux,48.1031,-2.58372
4741,Plouguiel,48.79698,-3.2412
4742,Plouaret,48.61206,-3.47262
4743,Pleudaniel,48.76825,-3.14187
4744,Plédéliac,48.44962,-2.38861
4745,Pia,42.74475,2.92043
4746,Pézenas,43.45997,3.42258
4747,Pers-Jussy,46.10594,6.26955
4748,Périgueux,45.18691,0.7143900000000001
4749,Pendé,50.16055,1.58541
4750,Pamiers,43.1165,1.6107900000000002
4751,Orvault,47.27117,-1.62361
4752,Oissel,49.33309,1.09413
4753,Oermingen,49.00043,7.129
4754,Oberschaeffolsheim,48.58643,7.65018
4755,Nozay,47.56473,-1.62559
4756,Nogent-le-Phaye,48.44528,1.5777700000000001
4757,Niederhausbergen,48.624,7.7021
4758,Niederhaslach,48.54264,7.34282
4759,Nevoy,47.71591,2.57791
4760,Narrosse,43.70324,-1.00832
4761,Nanteuil-en-Vallée,46.00065,0.32171000000000005
4762,Naizin,47.98972,-2.8326700000000002
4763,Nages-et-Solorgues,43.7906,4.23003
4764,Mussidan,45.03505,0.36495000000000005
4765,Mus,43.73976,4.20055
4766,Mouthiers-sur-Boëme,45.56018,0.12382000000000001
4767,Moulay,48.27269,-0.6283000000000001
4768,Mortrée,48.63899,0.07909000000000001
4769,Morsbach,49.16806,6.8719
4770,Mont-Saint-Martin,49.54363,5.78337
4771,Montrodat,44.55131,3.3291
4772,Montrem,45.13439,0.5903200000000001
4773,Montréal,43.9502,0.20217000000000002
4774,Mont-près-Chambord,47.56235,1.45712
4775,Montfaucon-Montigné,47.1,-1.11667
4776,Montenay,48.2886,-0.89273
4777,Montagny,45.62801,4.7477800000000006
4778,Monségur,44.65057,0.08063000000000001
4779,Monflanquin,44.5313,0.7671800000000001
4780,Moisdon-la-Rivière,47.62143,-1.37275
4781,Mirepeix,43.18949,-0.25067
4782,Millas,42.69203,2.69508
4783,Mettray,47.45251,0.64939
4784,Méry,45.64139,5.9355
4785,Méricourt,50.40116,2.86246
4786,Mées,43.70388,-1.10987
4787,May-sur-Orne,49.10107,-0.37471000000000004
4788,Mauriac,45.21899,2.33353
4789,Masevaux,47.77671,6.99683
4790,Martin-Église,49.90174,1.1412
4791,Marles-les-Mines,50.50478,2.50882
4792,Marlenheim,48.621340000000004,7.49096
4793,Mareuil-sur-Lay-Dissais,46.53333,-1.23333
4794,Marennes,45.82268,-1.10514
4795,Marennes,45.62089,4.91236
4796,Marckolsheim,48.16471,7.5440000000000005
4797,Maillot,48.17557,3.30784
4798,Magny-le-Hongre,48.86325,2.81546
4799,Magné,46.31532,-0.54683
4800,Magnanville,48.96798,1.67842
4801,Maché,46.75507,-1.68578
4802,Luitré,48.2831,-1.11875
4803,Lucenay,45.91274,4.70287
4804,Louargat,48.56613,-3.33864
4805,Louannec,48.79425,-3.4111700000000003
4806,Longuenesse,50.73395,2.2352
4807,Londinières,49.83187,1.40232
4808,Loisin,46.29227,6.3101
4809,Locoal-Mendon,47.7052,-3.10796
4810,Ligny-le-Châtel,47.90022,3.7576
4811,Les Riceys,47.9939,4.36986
4812,Le Sappey-en-Chartreuse,45.26235,5.774760000000001
4813,Les Abrets,45.54466,5.58021
4814,Le Pizou,45.02514,0.06223000000000001
4815,Le Grand-Pressigny,46.92017,0.8038000000000001
4816,Le Creusot,46.80714,4.41632
4817,Le Coudray-Montceaux,48.56376,2.50013
4818,Le Cellier,47.31964,-1.3471600000000001
4819,Lavaur,43.69886,1.81211
4820,Lauris,43.74716,5.31346
4821,La Terrasse,45.32052,5.92761
4822,La Roche-sur-Yon,46.66974,-1.42757
4823,La Roche-Derrien,48.74694,-3.26056
4824,La Possonnière,47.37446,-0.6875500000000001
4825,La Pommeraye,47.35534,-0.8600700000000001
4826,Lannion,48.73264,-3.45657
4827,Langueux,48.49528,-2.71823
4828,Langon,44.55277,-0.24986000000000003
4829,Langogne,44.72726,3.85539
4830,Lamotte-Beuvron,47.602,2.02837
4831,La Motte,48.23438,-2.73367
4832,La Milesse,48.06473,0.13570000000000002
4833,La Garde-Freinet,43.3171,6.46946
4834,La Forest-Landerneau,48.4278,-4.31565
4835,La Colle-sur-Loup,43.68648,7.10376
4836,La Clayette,46.29002,4.30422
4837,La Ciotat,43.17476,5.60449
4838,La Chapelle-Launay,47.37195,-1.9715
4839,La Chapelle-Janson,48.34771,-1.10171
4840,La Celle-sur-Morin,48.81146,2.9692100000000003
4841,Knutange,49.33895,6.03898
4842,Juvisy-sur-Orge,48.68333,2.38333
4843,Jugon-les-Lacs,48.41667,-2.33333
4844,Jouques,43.6371,5.63672
4845,Job,45.61607,3.74542
4846,Izernore,46.21352,5.552
4847,Hoymille,50.97187,2.44738
4848,Houdan,48.79044,1.60007
4849,Holtzwihr,48.11288,7.4208
4850,Holtzheim,48.5582,7.64434
4851,Hauterive,46.08834,3.44626
4852,Hasparren,43.38394,-1.30523
4853,Guéreins,46.10346,4.77275
4854,Guérard,48.82086,2.95969
4855,Gramat,44.77942,1.72469
4856,Gourdon,44.73576,1.38071
4857,Fublaines,48.93816,2.93655
4858,Foissiat,46.3715,5.17525
4859,Flines-lez-Raches,50.41667,3.18333
4860,Fleury-les-Aubrais,47.93328,1.91811
4861,Fleury,49.04181,6.19329
4862,Fitilieu,45.54744,5.56194
4863,Férolles,47.83475,2.11113
4864,Faches-Thumesnil,50.58333,3.0666700000000002
4865,Évires,46.03783,6.22453
4866,Étréchy,48.49465,2.19489
4867,Erdeven,47.6422,-3.15662
4868,Epiniac,48.51023,-1.69751
4869,Englefontaine,50.19091,3.64401
4870,Élancourt,48.78421,1.9552
4871,Éguzon-Chantôme,46.45,1.5833300000000001
4872,Égreville,48.17606,2.87278
4873,Eaubonne,48.99712,2.28249
4874,Dunkerque,51.0344,2.37681
4875,Duclair,49.48385,0.8761700000000001
4876,Drap,43.75508,7.32152
4877,Douarnenez,48.09542,-4.32904
4878,Donzy,47.37066,3.12548
4879,Donnery,47.91486,2.10299
4880,Dompierre-sur-Mer,46.18828,-1.06353
4881,Diesen,49.17818,6.67798
4882,Denée,47.37869,-0.60758
4883,Dangé-Saint-Romain,46.93333,0.6000000000000001
4884,Damprichard,47.24413,6.88121
4885,Dambach-la-Ville,48.32379,7.42547
4886,Culoz,45.84886,5.78537
4887,Cuise-la-Motte,49.38642,3.00588
4888,Crouy-sur-Ourcq,49.0898,3.0753
4889,Crouy,49.40274,3.35834
4890,Creysse,44.85514,0.5655100000000001
4891,Cravanche,47.65346,6.83197
4892,Courcelles-lès-Montbéliard,47.50113,6.78461
4893,Coulombiers,46.48615,0.18734
4894,Cossé-le-Vivien,47.94538,-0.9118400000000001
4895,Corsept,47.27678,-2.06062
4896,Corbarieu,43.94422,1.36808
4897,Condé-Sainte-Libiaire,48.89695,2.8390400000000002
4898,Coëtmieux,48.49166,-2.60029
4899,Cires-lès-Mello,49.27242,2.3584
4900,Châtellerault,46.81705,0.54518
4901,Château-la-Vallière,47.54665,0.32458000000000004
4902,Château-Gaillard,45.97239,5.30436
4903,Charmes-sur-Rhône,44.86367,4.83533
4904,Champsecret,48.60925,-0.5505800000000001
4905,Chamant,49.2199,2.6117600000000003
4906,Chamagnieu,45.68249,5.1694700000000005
4907,Ceyrat,45.73265,3.06323
4908,Ceton,48.22631,0.74968
4909,Cernay,47.8097,7.17699
4910,Caumont-sur-Durance,43.89356,4.94745
4911,Castets,43.88258,-1.14741
4912,Casteljaloux,44.3147,0.08767000000000001
4913,Carmaux,44.04963,2.1581
4914,Carantec,48.6677,-3.91416
4915,Canet,43.22842,2.8468999999999998
4916,Cancale,48.6766,-1.85216
4917,Cabariot,45.92553,-0.85743
4918,Butry-sur-Oise,49.08837,2.19916
4919,Bussières,45.8357,4.27123
4920,Buchères,48.23508,4.1131
4921,Bû,48.79705,1.49702
4922,Bréhand,48.40257,-2.57375
4923,Bras,43.47163,5.95486
4924,Bram,43.24376,2.11341
4925,Bourth,48.76846,0.8091100000000001
4926,Bourg,45.04062,-0.55893
4927,Boisseuil,45.77003,1.33124
4928,Boisset,44.0476,4.00908
4929,Berck,50.4,1.6
4930,Benquet,43.82967,-0.50171
4931,Bellignat,46.24237,5.62843
4932,Beauvois-en-Cambrésis,50.13735,3.3787000000000003
4933,Bauné,47.49954,-0.31906
4934,Batz-sur-Mer,47.27732,-2.48048
4935,Bagnac-sur-Célé,44.66667,2.16667
4936,Avermes,46.58774,3.3072
4937,Auzances,46.02859,2.50073
4938,Ascain,43.34595,-1.62118
4939,Arvert,45.7406,-1.12793
4940,Arnay-le-Duc,47.13202,4.48595
4941,Arbonne-la-Forêt,48.41405,2.56677
4942,Aouste-sur-Sye,44.71813,5.05422
4943,Ambronay,46.00467,5.36273
4944,Amanlis,48.00627,-1.47642
4945,Allex,44.76765,4.89837
4946,Allègre,45.19959,3.71174
4947,Algolsheim,48.00629,7.55945
4948,Walbourg,48.88628,7.78828
4949,Visan,44.31468,4.95033
4950,Virey-le-Grand,46.83333,4.86667
4951,Villeneuve-la-Garenne,48.93935,2.31478
4952,Villemandeur,47.98701,2.71802
4953,Villefontaine,45.61278,5.15058
4954,Vert-Saint-Denis,48.56818,2.62007
4955,Vernouillet,48.7209,1.36951
4956,Verneuil-sur-Avre,48.73949,0.9273100000000001
4957,Vedène,43.97744,4.90428
4958,Varennes-sur-Loire,47.23851,0.05314000000000001
4959,Vals-les-Bains,44.66561,4.36615
4960,Valras-Plage,43.24808,3.29032
4961,Uriménil,48.10079,6.40046
4962,Tulette,44.28656,4.93122
4963,Triguères,47.939750000000004,2.9857
4964,Trédrez-Locquémeau,48.7,-3.5666700000000002
4965,Thumeries,50.47662,3.055
4966,Thomery,48.40723,2.78852
4967,Surzur,47.57867,-2.63043
4968,Soumoulou,43.26675,-0.19029000000000001
4969,Souffelweyersheim,48.6354,7.74141
4970,Sion-les-Mines,47.73512,-1.5920100000000001
4971,Seyssins,45.16224,5.68673
4972,Seynod,45.88549,6.08831
4973,Sévignac,48.33373,-2.33855
4974,Senonches,48.55999,1.03069
4975,Seilh,43.69469,1.3550900000000001
4976,Seignelay,47.90542,3.60136
4977,Schweighouse-sur-Moder,48.82009,7.7281
4978,Savigny-sur-Braye,47.87923,0.80981
4979,Saultain,50.33676,3.57723
4980,Sallaumines,50.41749,2.86174
4981,Salindres,44.17154,4.15767
4982,Salignac,45.01607,-0.37964000000000003
4983,Saint-Yzan-de-Soudiac,45.14054,-0.41090000000000004
4984,Saint-Viance,45.2176,1.45263
4985,Saint-Usage,47.11009,5.26044
4986,Saint-Trivier-sur-Moignans,46.07233,4.89721
4987,Saint-Sulpice-les-Feuilles,46.31826,1.36753
4988,Saint-Sulpice-de-Royan,45.67162,-1.01218
4989,Saint-Sulpice-de-Cognac,45.76024,-0.38223
4990,Saint-Sauveur,47.8053,6.38583
4991,Saint-Saturnin-sur-Loire,47.39438,-0.43565000000000004
4992,Saint-Romain-le-Puy,45.55837,4.12296
4993,Saint-Pons-de-Thomières,43.48333,2.76667
4994,Saint-Pierre-la-Cour,48.11479,-1.02649
4995,Saint-Paul-lès-Romans,45.06725,5.13213
4996,Saint-Pardoux-Isaac,44.61174,0.37283000000000005
4997,Saint-Paër,49.51452,0.8793500000000001
4998,Saint-Michel-sur-Orge,48.63479,2.30831
4999,Saint-Maurice-sur-Fessard,47.99231,2.62157
5000,Saint-Mammès,48.38458,2.81578
5001,Sant Llorenç de Cerdans,42.38473,2.6132
5002,Saint-Laurent-de-Brévedent,49.52564,0.25458000000000003
5003,Saint-Hilaire-des-Loges,46.4714,-0.66437
5004,Saint-Hilaire,45.3,5.88333
5005,Saint-Germain-les-Belles,45.61515,1.49527
5006,Saint-Étienne-de-Tinée,44.25643,6.92499
5007,Sainte-Suzanne,47.50017,6.76775
5008,Sainte-Marie-des-Champs,49.6212,0.7790400000000001
5009,Sainte-Colombe,45.52531,4.86664
5010,Saint-Désir,49.14056,0.21398000000000003
5011,Saint-Denis-de-Gastines,48.34205,-0.8576300000000001
5012,Saint-Ciers-d'Abzac,45.03136,-0.2783
5013,Saint-Christol-les-Alès,44.08411,4.07691
5014,Saint-Astier,45.14526,0.5274500000000001
5015,Saint-Antoine,43.37087,5.35888
5016,Saint-Andéol-le-Château,45.58597,4.6950400000000005
5017,Saint-Alban-de-Roche,45.5949,5.2263
5018,Saint-Alban,43.6927,1.4102000000000001
5019,Saâcy-sur-Marne,48.9621,3.21083
5020,Rozérieulles,49.10668,6.08198
5021,Roullet-Saint-Estèphe,45.58333,0.05
5022,Romagné,48.34181,-1.27697
5023,Rognac,43.48761,5.23387
5024,Roézé-sur-Sarthe,47.89578,0.06662
5025,Rodilhan,43.82725,4.43088
5026,Rives,45.35326,5.50084
5027,Riom,45.89362,3.11264
5028,Ribaute-les-Tavernes,44.03724,4.08046
5029,Rebais,48.84721,3.23232
5030,Réalmont,43.77754,2.18885
5031,Râches,50.41706,3.13635
5032,Rabastens,43.82512,1.72382
5033,Puylaurens,43.57222,2.01113
5034,Prigonrieux,44.85471,0.40265
5035,Preuilly-sur-Claise,46.85424,0.92954
5036,Pouillon,43.6049,-0.9962500000000001
5037,Porcheville,48.97254,1.77973
5038,Pommeret,48.46251,-2.62656
5039,Poligny,46.83712,5.70505
5040,Plozévet,47.98546,-4.4261
5041,Ploumoguer,48.40322,-4.72305
5042,Ploumagoar,48.54532,-3.13221
5043,Plouider,48.60835,-4.29887
5044,Plouézec,48.74894,-2.98466
5045,Plouër-sur-Rance,48.5275,-2.00325
5046,Ploubalay,48.58018,-2.14166
5047,Plonévez-du-Faou,48.25333,-3.8256
5048,Plomelin,47.93566,-4.15336
5049,Plaisance,43.60562,0.04589000000000001
5050,Peyrolles-en-Provence,43.64545,5.58492
5051,Peyriac-Minervois,43.29091,2.56591
5052,Peypin,43.38503,5.57788
5053,Persan,49.15335,2.27218
5054,Pérouges,45.9044,5.17695
5055,Peipin,44.13778,5.95722
5056,Ouges,47.26164,5.07395
5057,Osséja,42.41383,1.9819200000000001
5058,Orleix,43.27945,0.12043000000000001
5059,Offranville,49.87208,1.04817
5060,Nostang,47.74986,-3.18749
5061,Noisiel,48.84868,2.62435
5062,Nogent-le-Rotrou,48.32157,0.8217700000000001
5063,Nogentel,49.0175,3.4025
5064,Niderviller,48.71294,7.10627
5065,Neuilly-sur-Seine,48.8846,2.26965
5066,Néoules,43.30844,6.00798
5067,Munchhouse,47.8693,7.45233
5068,Morschwiller-le-Bas,47.73615,7.26954
5069,Morienval,49.2977,2.92078
5070,Mont-Saint-Éloi,50.35105,2.6924900000000003
5071,Montigny-lès-Metz,49.0956,6.15271
5072,Mont-de-Marsan,43.89022,-0.49713
5073,Molinet,46.46576,3.93589
5074,Molières-sur-Cèze,44.25995,4.15855
5075,Moirans-en-Montagne,46.43381,5.72643
5076,Mirecourt,48.30089,6.13282
5077,Mimbaste,43.64887,-0.9738300000000001
5078,Mézières-en-Drouais,48.72413,1.4243999999999999
5079,Mexy,49.50072,5.78078
5080,Meximieux,45.90823,5.1992
5081,Messeix,45.61702,2.54157
5082,Merville,43.72354,1.29656
5083,Mers-les-Bains,50.06538,1.3881000000000001
5084,Mercurol-Veaunes,45.07437,4.89279
5085,Maure-de-Bretagne,47.89159,-1.99248
5086,Maule,48.91056,1.85264
5087,Martel,44.93667,1.6085099999999999
5088,Marly,49.06382,6.15427
5089,Marin,46.37941,6.52559
5090,Manthelan,47.13632,0.7931900000000001
5091,Manduel,43.81855,4.47247
5092,Malesherbes,48.29566,2.40935
5093,Lucq-de-Béarn,43.28739,-0.65893
5094,Louzy,47.01175,-0.18691000000000002
5095,Louvigné-de-Bais,48.04829,-1.33167
5096,Loudun,47.00788,0.08296
5097,Lons,43.31505,-0.41105
5098,Livet-et-Gavet,45.10782,5.93333
5099,Liesse-Notre-Dame,49.61667,3.8
5100,Levallois-Perret,48.89389,2.28864
5101,Valdahon,47.15,6.35
5102,Le Val,43.43928,6.07335
5103,Les Salles-du-Gardon,44.20675,4.03469
5104,Les Rousses,46.48412,6.0633
5105,Les Arcs,43.46328,6.47876
5106,Le Pouzin,44.75173,4.74798
5107,Le Pertre,48.03373,-1.03735
5108,Le Pecq,48.89317,2.10371
5109,Le Mée-sur-Seine,48.53157,2.62829
5110,Le Loroux-Bottereau,47.23797,-1.34963
5111,Le Fuilet,47.28345,-1.1131
5112,Leforest,50.43866,3.0648
5113,Leffrinckoucke,51.03457,2.4645200000000003
5114,Le Dorat,46.21451,1.0816
5115,Le Chesnay,48.8222,2.12213
5116,Le Bousquet-d'Orb,43.6925,3.16595
5117,Le Bourget-du-Lac,45.653620000000004,5.8549
5118,Lattes,43.56775,3.90279
5119,Latillé,46.61947,0.07489000000000001
5120,La Talaudière,45.47603,4.42607
5121,Lapte,45.18593,4.21699
5122,La Norville,48.58243,2.2618
5123,Lanmeur,48.64711,-3.71638
5124,Langrune-sur-Mer,49.32346,-0.37346
5125,Landivy,48.47963,-1.03406
5126,Lamastre,44.98672,4.57975
5127,La Génétouze,46.73333,-1.51667
5128,Lafrançaise,44.1276,1.24049
5129,La Couture,50.58212,2.7071
5130,La Chevrolière,47.09105,-1.6111900000000001
5131,Lachapelle-aux-Pots,49.44905,1.9022800000000002
5132,La Biolle,45.75846,5.92866
5133,Kerbach,49.16682,6.96549
5134,Jouy-le-Moutier,49.01068,2.04028
5135,Jouy-le-Châtel,48.66651,3.13036
5136,Jasseron,46.21316,5.32579
5137,Issé,47.62328,-1.45141
5138,Idron,43.28935,-0.31199000000000005
5139,Heugas,43.64201,-1.08004
5140,Héry,47.90146,3.62868
5141,Herbignac,47.44909,-2.31722
5142,Herbeys,45.14012,5.79289
5143,Herbault,47.60501,1.13934
5144,Hénon,48.38537,-2.68304
5145,Haulchin,50.3172,3.43599
5146,Harfleur,49.5066,0.19827000000000003
5147,Harbonnières,49.84958,2.66812
5148,Hanvec,48.32754,-4.16133
5149,Gouville-sur-Mer,49.09611,-1.57908
5150,Gommegnies,50.27155,3.70625
5151,Glomel,48.22288,-3.39526
5152,Gardouch,43.39073,1.6840600000000001
5153,Gamaches,49.98615,1.55624
5154,Fumel,44.49898,0.96725
5155,Frontignan,43.44775,3.75524
5156,Frontenex,45.63335,6.31168
5157,Forest-sur-Marque,50.63341,3.18939
5158,Fontenay-sur-Loing,48.10365,2.77542
5159,Fontaine-le-Bourg,49.56451,1.16391
5160,Feyzin,45.67287,4.8589400000000005
5161,Ferrette,47.49436,7.31372
5162,Faulquemont,49.0491,6.59732
5163,Ézanville,49.02794,2.36787
5164,Étang-sur-Arroux,46.8656,4.18988
5165,Étagnac,45.89498,0.77871
5166,Douvrin,50.50916,2.83053
5167,Doussard,45.77512,6.22553
5168,Douai,50.37069,3.07922
5169,Die,44.7536,5.37033
5170,Darnétal,49.44533,1.15144
5171,Dampierre-en-Burly,47.76143,2.51962
5172,Cysoing,50.56939,3.21627
5173,Custines,48.79127,6.14461
5174,Crottet,46.27602,4.89388
5175,Cran-Gevrier,45.9,6.1
5176,Coursan,43.2337,3.05712
5177,Couffé,47.39191,-1.2915100000000002
5178,Condé-sur-Vesgre,48.74199,1.66069
5179,Condé-sur-Noireau,48.84881,-0.5521400000000001
5180,Cocheren,49.14384,6.85649
5181,Clonas-sur-Varèze,45.41382,4.79077
5182,Civray,46.14801,0.29513
5183,Chênehutte-Trèves-Cunault,47.31084,-0.16042
5184,Chaudron-en-Mauges,47.28809,-0.9854700000000001
5185,Châtillon-en-Michaille,46.1432,5.7995
5186,Châteauneuf-sur-Isère,45.01667,4.93333
5187,Chasné-sur-Illet,48.24005,-1.56383
5188,Charnay-lès-Mâcon,46.30751,4.78479
5189,Charleval,43.71864,5.24546
5190,Charenton-le-Pont,48.82209,2.41217
5191,Challes-les-Eaux,45.54685,5.98098
5192,Chadrac,45.06181,3.90261
5193,Chabris,47.25343,1.65181
5194,Cerelles,47.50168,0.6833300000000001
5195,Cauterets,42.8892,-0.11412000000000001
5196,Cauchy-à-la-Tour,50.50394,2.44606
5197,Catenoy,49.36824,2.5105399999999998
5198,Carhaix-Plouguer,48.27594,-3.57326
5199,Brioude,45.29419,3.38423
5200,Breuil-le-Vert,49.36176,2.43633
5201,Bretignolles-sur-Mer,46.62774,-1.8567500000000001
5202,Breteil,48.1452,-1.89864
5203,Bracieux,47.54895,1.5412
5204,Bournoncle-Saint-Pierre,45.34351,3.3183
5205,Bompas,42.73099,2.93325
5206,Bilieu,45.44809,5.54268
5207,Biars-sur-Cère,44.92831,1.8465
5208,Biard,46.57726,0.30554000000000003
5209,Berteaucourt-les-Dames,50.04697,2.1575
5210,Berstett,48.679,7.65721
5211,Bennwihr,48.14456,7.32445
5212,Beaumetz-lès-Loges,50.23897,2.65818
5213,Beaucourt,47.48878,6.92214
5214,Bastia,42.70278,9.45
5215,Basse-Ham,49.38626,6.2418
5216,Barcelonnette,44.38691,6.65179
5217,Bapaume,50.10379,2.84966
5218,Bailleul-Sir-Berthoult,50.33752,2.85129
5219,Baillargues,43.66126,4.01283
5220,Bagnères-de-Luchon,42.79079,0.59341
5221,Auxonne,47.19255,5.38726
5222,Aulnay-sous-Bois,48.93814,2.49402
5223,Arthès,43.95592,2.20796
5224,Artannes-sur-Indre,47.27451,0.60036
5225,Arc-sur-Tille,47.34349,5.18666
5226,Arbois,46.90311,5.77454
5227,Amblainville,49.20443,2.12242
5228,Allonnes,47.29339,0.022770000000000002
5229,Allanche,45.22907,2.9344900000000003
5230,Ahetze,43.40561,-1.57138
5231,Abbeville,50.10521,1.83547
5232,Marseille 03,43.30257,5.37583
5233,Noailles,43.29604,5.37959
5234,Saint-Tronc,43.27093,5.42285
5235,La Fourragère,43.30382,5.43138
5236,La Rose,43.32889,5.42859
5237,Zimmersheim,47.72079,7.38847
5238,Yport,49.73716,0.31537000000000004
5239,Yenne,45.7042,5.75795
5240,Wizernes,50.7117,2.24316
5241,Vinneuf,48.34795,3.14013
5242,Villeurbanne,45.76601,4.8795
5243,Villemoisson-sur-Orge,48.66632,2.33657
5244,Villelaure,43.71075,5.43422
5245,Villefranche-sur-Mer,43.70392,7.31088
5246,Villeblevin,48.32446,3.08038
5247,Villars,45.46785,4.35539
5248,Ver-sur-Mer,49.32987,-0.5311800000000001
5249,Verny,49.00677,6.2035
5250,Verniolle,43.08175,1.64803
5251,Venansault,46.68614,-1.5138600000000002
5252,Vaudry,48.8413,-0.85309
5253,Uxegney,48.19652,6.36971
5254,Usson-du-Poitou,46.27803,0.52773
5255,Urrugne,43.36243,-1.70019
5256,Tréméven,47.89818,-3.53208
5257,Toury,48.19397,1.9348400000000001
5258,Tonnay-Charente,45.94395,-0.8919300000000001
5259,Tocane-Saint-Apre,45.25354,0.49369
5260,Thourotte,49.47591,2.8821
5261,Thiviers,45.41763,0.9214300000000001
5262,Téteghem,51.01859,2.44454
5263,Tessy-sur-Vire,48.97381,-1.06087
5264,Taradeau,43.45444,6.42729
5265,Sussargues,43.7125,4.0031
5266,Surgères,46.10809,-0.7514000000000001
5267,Soultz-Haut-Rhin,47.88849,7.2286
5268,Songeons,49.54916,1.8536100000000002
5269,Sin-le-Noble,50.36159,3.13113
5270,Sillé-le-Guillaume,48.18324,-0.12891
5271,Signy-le-Petit,49.90277,4.2799
5272,Sierck-les-Bains,49.43942,6.35816
5273,Semoy,47.93333,1.9500000000000002
5274,Sémalens,43.5914,2.11002
5275,Savy-Berlette,50.35249,2.56456
5276,Sauvian,43.29308,3.2576
5277,Satillieu,45.15041,4.6141
5278,Sartrouville,48.9482,2.19169
5279,Sallebœuf,44.83333,-0.4
5280,Saint-Vincent-de-Tyrosse,43.66071,-1.30428
5281,Saint-Varent,46.88955,-0.23243000000000003
5282,Saint-Thibault-des-Vignes,48.87111,2.68041
5283,Saint-Sever-Calvados,48.84035,-1.04773
5284,Saints,48.76066,3.04645
5285,Saint-Romain-sur-Cher,47.31877,1.3995600000000001
5286,Saint-Rémy-sur-Durolle,45.88815,3.5925700000000003
5287,Saint-Pryvé-Saint-Mesmin,47.88177,1.8695
5288,Saint-Nicolas-de-Redon,47.64408,-2.06637
5289,Saint-Nazaire-d'Aude,43.24451,2.89441
5290,Saint-Menet,43.28997,5.50427
5291,Saint-Maurice-la-Souterraine,46.21406,1.42995
5292,Saint-Martin-en-Bresse,46.81725,5.06027
5293,Saint-Loubès,44.91716,-0.42859
5294,Saint-Just-Malmont,45.33932,4.31275
5295,Saint-Jérôme,43.33404,5.41733
5296,Saint-Jean-de-Moirans,45.34506,5.58536
5297,Saint-Jacut-les-Pins,47.68543,-2.21473
5298,Saint-Hélen,48.47084,-1.9594300000000002
5299,Saint-Gildas-des-Bois,47.51622,-2.03659
5300,Saint-Féliu-d'Avall,42.68168,2.73814
5301,Sainte-Gemme-la-Plaine,46.48372,-1.1122
5302,Saint-Denis-en-Val,47.87321,1.96601
5303,Saint-Cosme-en-Vairais,48.27415,0.45983
5304,Saint-Calais,47.92017,0.7438
5305,Saint-Aubert,50.20805,3.4172700000000003
5306,Sains-en-Amiénois,49.81716,2.31862
5307,Sahurs,49.35863,0.9425600000000001
5308,Rumegies,50.48877,3.35131
5309,Roye,47.66995,6.54139
5310,Roissy-en-Brie,48.79159,2.64747
5311,Roches-Prémarie-Andillé,46.48451,0.36979
5312,Richemont,49.27723,6.16372
5313,Rians,43.60691,5.75696
5314,Reventin-Vaugris,45.46638,4.84244
5315,Rémelfing,49.08947,7.0882
5316,Quiberon,47.48368,-3.11986
5317,Quevauvillers,49.82376,2.08431
5318,Quettehou,49.59308,-1.30352
5319,Querrien,47.9595,-3.53705
5320,Prunelli-di-Fiumorbo,42.01047,9.32473
5321,Preignac,44.58489,-0.29522000000000004
5322,Port-Sainte-Foy-et-Ponchapt,44.84428,0.2096
5323,Port à Binson,49.08202,3.75989
5324,Pont-Audemer,49.35,0.5166700000000001
5325,Pons,45.58015,-0.54813
5326,Pollestres,42.63799,2.86736
5327,Pluzunet,48.64097,-3.37046
5328,Pluguffan,47.98044,-4.17873
5329,Plounévézel,48.29422,-3.59399
5330,Plounéventer,48.51392,-4.21264
5331,Plomodiern,48.18119,-4.23238
5332,Pleumeleuc,48.18449,-1.9192200000000001
5333,Pleumartin,46.73754,0.76592
5334,Piégut-Pluviers,45.62288,0.6895500000000001
5335,Péaule,47.58099,-2.35652
5336,Pavie,43.61011,0.5887100000000001
5337,Paris,48.85341,2.3487999999999998
5338,Paradou,43.71699,4.78604
5339,Ouveillan,43.28858,2.9702900000000003
5340,Orthez,43.48834,-0.77266
5341,Ormoy,48.57489,2.45206
5342,Ondes,43.7825,1.30823
5343,Odos,43.19575,0.0574
5344,Octeville,49.62612,-1.64349
5345,Objat,45.26302,1.40826
